report_dt,segment,replenishable_flg,subtraction_flg,target_maturity_days,open_month,close_month,balance,renewal_cnt,operations_in_month,early_withdrawal_in_month,report_month,ew_share
2023-11-30,priv,1,1,180,2023-10,2024-04,16962226.150409833,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2023-04,2024-03,16961000.876964927,0.0,-2900246.326314124,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2022-01,2024-01,16089501.357896425,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2023-11,2025-11,16019273.859925918,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-10,2024-04,15339830.993083166,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-11,2024-04,15021833.759827286,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-08,2024-08,14832094.06970597,0.0,-3454708.7829019576,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2022-04,2024-04,14647390.938308127,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2023-02,2024-02,14400920.871686528,0.0,-1995402.035692634,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-09,2024-03,14295127.037167476,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2023-02,2024-01,13993146.138849985,0.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,1095,2023-09,2026-09,13974037.821137812,0.0,-785156.1627531406,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-10,2024-01,13944305.378579585,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2022-01,2024-01,13934585.953268772,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2022-05,2024-05,13748482.309909286,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2023-09,2025-09,13513114.992212374,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-08,2024-08,13288605.982335191,0.0,-3095197.723527314,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-11,2024-02,13244021.289295042,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,1095,2023-10,2026-10,13135574.743189156,0.0,-800322.969076151,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-11,2024-02,13093578.222182076,4.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-01,2024-01,12353987.624543188,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-09,2024-02,12284613.409432676,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2022-08,2024-01,12281630.925655866,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2023-10,2025-10,12209903.2004329,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2021-12,2023-12,12168590.919578496,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-06,2024-06,12017926.638245923,0.0,-2593494.2645169348,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-08,2024-07,11886204.806451663,0.0,-2696099.001940731,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2022-03,2024-02,11827338.608537223,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-09,2024-02,11701924.354447508,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-10,2024-03,11653918.943499744,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2021-12,2023-12,11637098.552615091,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2021-12,2023-12,11337915.923174012,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-03,2024-02,11096439.57268046,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-09,2023-12,10910133.085994013,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-10,2024-04,10847996.826893495,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-02,2024-02,10845236.13856238,0.0,-384171.7862813436,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2022-03,2024-03,10766094.145447286,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2021-07,2025-07,10700676.902464008,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-09,2024-02,10635562.429916158,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2022-01,2024-01,10627738.079023814,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-03,2024-02,10569790.930272818,0.0,-1629245.5997209828,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2022-03,2024-02,10005138.737827895,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-10,2024-01,9911893.57857115,4.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-10,2024-01,9885740.12800467,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2023-10,2025-10,9859889.983666986,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-09,2024-02,9793279.770887846,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-03,2024-01,9755762.770168584,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-09,2023-12,9642597.14474566,0.0,-284050.76291383244,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-02,2024-02,9494448.147247717,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2023-11,2024-11,9439399.009292647,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-03,2024-02,9439069.932404175,0.0,-1454954.3367771432,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-11,2024-05,9423558.297581362,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2023-02,2025-02,9160443.373663384,0.0,-1691466.4703586344,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-10,2024-03,9084244.659923494,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2022-02,2024-02,8941157.681569988,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2021-08,2025-08,8861318.511813428,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-02,2024-02,8825181.755866788,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,1095,2021-11,2024-11,8795738.387989286,0.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2023-09,2025-09,8738721.987832913,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2023-10,2025-10,8559905.84313628,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-03,2024-02,8554080.514697267,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2022-09,2023-12,8552606.671603253,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-09,2024-01,8405116.040528096,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-11,2024-02,8254022.55704758,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-09,2024-03,8048465.29038836,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2022-06,2023-12,8033816.672069425,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-04,2024-04,8031527.198801643,0.0,-1443101.4338152576,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2021-08,2025-08,7897889.347515379,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-10,2024-04,7885150.720247477,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-09,2024-02,7818889.614081935,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2021-12,2024-01,7646241.617105144,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-03,2024-03,7637305.633209589,0.0,-1139884.5990998214,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2021-12,2023-12,7599082.223889357,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2023-01,2025-01,7512390.692270009,0.0,-1261691.1894249767,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2022-02,2024-02,7420293.969840789,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-11,2024-02,7315565.333087728,5.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,548,2022-02,2025-02,7268089.159200652,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-10,2024-01,7219764.12843197,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-11,2024-05,7199191.258489277,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-11,2024-02,7182670.710968884,0.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2022-09,2024-02,7171326.770181243,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-09,2023-12,7129686.728321422,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-11,2024-05,7101155.876137201,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2022-09,2024-02,7054703.314643448,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-09,2024-03,7009640.696361418,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2021-04,2025-04,6854772.321799787,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2023-03,2025-03,6819740.627312677,0.0,-1223159.7024248587,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-11,2024-02,6819299.970186654,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2022-06,2023-12,6797153.516005793,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2023-11,2025-11,6603738.49997579,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-08,2024-07,6590018.780497546,0.0,-1494786.884979993,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-05,2023-12,6508608.6390625,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2023-11,2025-11,6444492.245011637,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-01,2024-01,6316214.480178447,0.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-09,2023-12,6220738.778010547,4.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-11,2024-05,6199687.830932303,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-10,2024-04,6113322.859345137,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-10,2024-01,6004288.169784625,6.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2021-05,2025-05,5864898.597261192,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-10,2024-03,5847601.041947248,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2022-12,2023-12,5725820.163118352,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-10,2024-04,5642435.150520363,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2022-03,2024-03,5580359.238183998,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2021-12,2023-12,5515807.063714692,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2023-03,2024-03,5504179.256500418,0.0,-1192851.7323704446,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2023-02,2024-02,5404296.344527974,0.0,-724672.868276217,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2023-09,2025-09,5231763.467499582,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2021-08,2025-08,5219087.910397184,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2020-08,2024-08,5198092.712362,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2023-11,2025-11,5198090.166606775,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-05,2024-05,5157863.248001747,0.0,-1069135.077925086,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-03,2024-03,5113092.8305649385,0.0,-823121.8768348359,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2022-03,2024-03,5075376.122386811,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,548,2021-11,2024-11,5000237.553855442,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-11,2024-02,4977373.794181274,5.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,1095,2021-12,2024-12,4935565.1774504,0.0,-483617.5517392661,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-09,2023-12,4903276.758450048,7.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-06,2024-06,4869938.6062578205,0.0,-1050943.163830353,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2021-12,2023-12,4821231.71358679,0.0,-245640.25078410376,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2022-07,2024-01,4814175.852390431,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2023-05,2024-04,4806182.830973754,0.0,-901804.8325305228,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-11,2024-05,4801529.246482692,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-11,2024-02,4798969.668035966,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-03,2024-03,4772349.881501617,0.0,-791043.3305475656,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-11,2024-04,4711125.3910269365,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-10,2024-03,4663975.648344971,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2022-08,2024-01,4641495.725459207,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-10,2024-03,4628959.232389229,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-09,2024-02,4602162.671024381,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2022-05,2024-05,4480560.360338312,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-09,2024-01,4443995.971827216,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-10,2024-01,4435662.687158441,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-11,2024-02,4410849.907833962,7.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2021-02,2024-02,4326455.259578824,5.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2018-07,2024-07,4307596.580025227,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-10,2024-01,4273683.34103105,0.0,-119343.23087643228,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2021-12,2024-03,4261189.577963978,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-09,2024-02,4255719.349305113,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2022-09,2024-02,4246355.847126888,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2022-08,2024-02,4238638.00418403,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-09,2024-02,4222896.230094164,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-10,2024-01,4184119.107882312,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2021-05,2025-05,4169382.8766770298,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-04,2024-04,4140773.3940102994,0.0,-617398.6801761999,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2023-11,2025-11,4127384.733071041,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-10,2024-01,4104049.8634552862,4.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2022-10,2023-12,4101935.32667405,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2020-07,2024-01,4040272.615131954,6.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-08,2024-07,3877584.0297200186,0.0,-879536.4544614768,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-09,2024-03,3870101.5679578,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-11,2024-02,3862027.533128288,5.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2022-04,2024-05,3815256.127037355,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-05,2024-05,3711235.7315524174,0.0,-800338.2973912233,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-07,2024-06,3680663.710874934,0.0,-802328.9507375481,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2022-01,2024-01,3670908.2411765056,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2021-05,2025-05,3668694.059860311,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-11,2024-05,3667484.019990547,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-08,2024-07,3646772.256321713,0.0,-827182.3681884916,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-10,2024-10,3573100.1503288047,0.0,-1635145.6664268328,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2020-07,2024-07,3573053.337094703,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2020-06,2024-06,3558696.9518407043,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,548,2021-12,2024-12,3525461.135059455,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-10,2024-03,3506661.7942333524,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2021-07,2025-07,3452120.061563175,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2022-01,2024-01,3397871.4853713745,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2022-08,2023-12,3351831.5209282767,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-02,2024-01,3304709.006348216,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2021-04,2025-04,3292633.43685207,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-04,2024-04,3225054.555187563,0.0,-579476.4479435515,0.0,2023-11,0.0
2023-11-30,priv,1,1,1095,2021-11,2024-11,3221325.537122092,0.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-09,2024-01,3212994.8682021424,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2015-03,2024-08,3199136.777086472,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,548,2022-02,2025-02,3189112.7764906334,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2022-02,2024-02,3176423.8853282933,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2021-12,2023-12,3172949.5778789176,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2022-04,2024-05,3170312.5243624314,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2023-09,2024-09,3168325.981318514,0.0,-86220.05256991275,0.0,2023-11,0.0
2023-11-30,priv,1,1,1095,2019-12,2025-12,3146150.0415072483,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2021-12,2024-01,3135672.2809707765,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-03,2024-02,3121409.083926529,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,548,2023-09,2025-03,3105830.7882213527,0.0,-118160.15872033266,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-09,2024-03,3089684.420491621,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-04,2024-04,3077770.612289735,0.0,-435848.6951234941,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-09,2023-12,3066465.474779907,0.0,-90331.66526455944,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-09,2024-03,3049814.854295443,0.0,-271391.07745382143,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2021-04,2024-04,3043540.2317168103,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2022-01,2024-02,2952226.043909992,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-10,2024-04,2946446.0937299808,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2022-03,2024-03,2943515.283957304,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-11,2024-02,2942081.3082163627,4.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2021-04,2025-05,2851990.7244970044,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2022-12,2023-12,2808156.92275302,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,548,2022-03,2025-02,2790976.5932519403,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2020-12,2023-12,2755230.8467867053,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2022-01,2024-01,2752600.2535725865,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-09,2023-12,2742011.11665508,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,548,2021-01,2024-01,2738647.2825277126,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2021-04,2024-04,2726752.0783600747,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2022-02,2024-02,2700067.5005625016,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2021-01,2025-01,2681532.53095046,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2023-02,2024-02,2667387.4747866327,0.0,-479757.61454493226,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-11,2024-02,2664342.173947629,0.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-11,2024-05,2660401.4384642,0.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2021-07,2025-07,2652702.046445884,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2014-08,2024-08,2649904.0613292656,4.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2022-02,2024-02,2631044.9147905414,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-11,2024-05,2612106.370993843,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2022-02,2024-02,2584953.6527642696,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-11,2024-04,2583670.511769863,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2019-08,2025-08,2582650.2951812902,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,548,2017-06,2024-12,2571234.2497849124,4.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-10,2024-01,2558363.809083266,4.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,548,2022-01,2025-01,2550019.459423993,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2021-11,2023-12,2537360.865351642,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2023-11,2024-11,2515390.118634464,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-10,2024-02,2505110.6165498192,4.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-10,2024-04,2459039.651400153,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,1095,2019-03,2025-03,2428021.3441106947,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-10,2024-03,2412685.790323191,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2022-02,2024-02,2412580.92351786,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-10,2024-04,2405401.370648698,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2022-01,2024-02,2397009.1693013227,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2023-04,2024-04,2382685.9660931965,0.0,-352135.9076372781,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2023-11,2024-11,2380578.7922916384,0.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,548,2023-11,2025-05,2375480.352730114,0.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2021-04,2025-04,2334002.3893631,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2022-10,2023-12,2331107.6767206364,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2021-12,2024-01,2278259.192464849,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2021-11,2023-12,2267021.602840808,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2023-10,2024-10,2254722.6304828683,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2023-09,2024-09,2243810.730449112,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2023-10,2025-10,2230228.232289594,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2022-01,2024-01,2220753.664989913,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,548,2021-01,2024-01,2220689.520263672,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,548,2021-12,2024-11,2215783.1736561107,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2023-10,2024-03,2211237.630429785,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2021-12,2023-12,2206794.91256402,0.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2021-06,2025-06,2199706.061735012,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2022-07,2024-06,2197882.739285342,0.0,-479105.1534658652,0.0,2023-11,0.0
2023-11-30,priv,1,1,730,2018-07,2024-07,2181992.176277699,2.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,180,2021-12,2023-12,2142072.7909272555,3.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-09,2024-01,2115539.711618345,4.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2022-03,2023-12,2112791.2189001557,4.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2022-04,2024-05,2091739.9636616283,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2022-05,2024-05,2085902.6566973035,1.0,0.0,0.0,2023-11,0.0
2023-11-30,priv,1,1,365,2023-03,2024-02,2073247.739102885,0.0,-372238.0877804184,0.0,2023-11,0.0
2023-11-30,priv,1,1,90,2023-03,2024-01,2050902.421706012,1.0,0.0,0.0,2023-11,0.0
